timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
258.8,2.9322,1.76228,1.69982,2.91036,1.68354,1.58615,4.26915,3.37716,3.06506,3.46018,2.40044,2.21615,4.23106,4.02116,4.08826,2.8449,2.13825,2.05853,2.50635,1.89849,1.90567,1.76391,1.38398,1.34131,3.52104,2.66359,2.57286,3.35625,2.53913,2.45379,4.56629,3.47214,3.35404,4.31907,3.25211,3.16331,2.8202,2.17154,2.07007,2.80008,2.17782,2.07959,3.75364,3.45727,3.38864,2.73637,2.0652,2.01508,7.22412,2.99063,2.90603,3.48617,2.86472,2.77846
259.8,2.93329,1.7591,1.67568,2.91815,1.69396,1.57757,4.21637,3.25951,2.93214,3.5372,2.42971,2.2358,4.23478,4.01353,4.07793,2.8108,2.05908,1.97508,2.53956,1.93304,1.93859,1.8528,1.45548,1.40671,3.52206,2.71146,2.59016,3.33545,2.51553,2.40746,4.61652,3.55636,3.43404,4.34696,3.30068,3.20634,2.55658,1.82986,1.71833,2.51471,1.80617,1.6977,3.83329,3.55513,3.48094,2.77397,2.09832,2.03814,7.78027,3.01017,2.91903,3.50205,2.88573,2.79017
260.8,2.98133,1.80213,1.71592,2.9729,1.74997,1.63517,4.13179,3.24781,2.94899,3.40205,2.39558,2.20316,4.31363,4.12825,4.20459,2.81673,2.10261,2.03341,2.63944,2.02131,2.03444,1.82811,1.43708,1.3929,3.68077,2.81685,2.70093,3.44295,2.62046,2.51502,4.61997,3.52754,3.3948,4.40594,3.33536,3.23843,2.6166,1.8909,1.78141,2.6091,1.87913,1.76969,3.81103,3.48283,3.41013,2.82155,2.13101,2.07749,7.33659,3.00611,2.92044,3.52136,2.8782,2.78908
261.8,2.99015,1.86444,1.79806,2.97132,1.79191,1.69534,4.26695,3.23811,2.92787,3.57623,2.36629,2.18776,4.21162,3.98415,4.0533,2.79258,2.07909,2.01318,2.29971,1.62436,1.64494,1.62935,1.19232,1.15375,3.70824,2.87678,2.7805,3.46182,2.69125,2.59283,4.75325,3.61765,3.48227,4.49254,3.35728,3.24814,2.51178,1.89079,1.80482,2.50624,1.88211,1.79749,3.74586,3.43934,3.37362,2.76585,2.10066,2.04871,6.7634,2.96904,2.88175,3.47032,2.84181,2.75134
262.8,2.91671,1.7862,1.71777,2.89594,1.70375,1.60195,4.1743,3.26071,2.9462,3.45082,2.36873,2.19133,4.18061,3.9668,4.03971,2.7957,2.07399,2.00257,2.40035,1.77109,1.77794,1.613,1.18471,1.13209,3.78042,2.95453,2.85301,3.54051,2.74856,2.64045,4.85516,3.70874,3.5661,4.63039,3.49665,3.3874,2.67318,1.87549,1.75991,2.65409,1.86325,1.75183,3.81242,3.5063,3.44068,2.76706,2.11334,2.05506,7.73836,2.99178,2.90373,3.48083,2.86043,2.76826
263.8,3.00753,1.92544,1.84194,2.97281,1.8271,1.71236,4.25201,3.3102,2.99067,3.53678,2.41856,2.21861,4.26889,4.06753,4.13828,2.81659,2.10723,2.03343,2.25983,1.61013,1.63448,1.5228,1.0686,1.02791,3.70414,2.81784,2.70354,3.55992,2.67044,2.55727,4.81945,3.6541,3.53473,4.54038,3.40945,3.31002,2.71742,2.02232,1.91738,2.71267,2.01191,1.90884,3.67453,3.32661,3.24663,2.79155,2.14444,2.08315,7.88854,2.96927,2.87772,3.46193,2.83101,2.7345
264.8,2.97765,1.83888,1.77711,2.95364,1.75978,1.65462,4.20501,3.20939,2.89207,3.47653,2.30792,2.11825,4.27395,4.02091,4.09161,2.83977,2.09537,2.01944,2.35286,1.71366,1.73841,1.36319,0.91391,0.88097,3.64679,2.82151,2.6904,3.54225,2.70166,2.58435,4.70663,3.56331,3.43115,4.46304,3.35289,3.24739,2.71202,1.97114,1.87254,2.69157,1.94061,1.84204,3.73097,3.42566,3.36053,2.73183,2.0628,2.01464,7.80705,2.99833,2.91678,3.507,2.8811,2.79764
265.8,2.89888,1.83586,1.74621,2.88045,1.77363,1.64643,4.23955,3.30948,2.99769,3.49748,2.42762,2.23517,4.35241,4.1793,4.24872,2.87229,2.16027,2.0872,2.23322,1.66497,1.67674,1.44174,1.14791,1.11578,3.78755,2.88823,2.78919,3.48155,2.68355,2.57608,4.74919,3.57787,3.44216,4.49943,3.36368,3.25003,2.63219,2.04825,1.9418,2.63626,2.03269,1.92877,3.74564,3.43413,3.36105,2.74691,2.05817,1.99959,7.71223,2.95094,2.87168,3.48625,2.83159,2.74467
266.8,3.00874,1.93814,1.85337,2.97425,1.84227,1.71844,4.21343,3.33778,3.03139,3.46014,2.47398,2.28537,4.26685,4.04166,4.11291,2.821,2.09492,2.01934,2.35042,1.80785,1.8228,1.48536,1.1738,1.1426,3.81179,2.91608,2.7989,3.61362,2.726,2.62505,4.79668,3.62623,3.50136,4.52474,3.39126,3.28986,2.45582,1.78788,1.70914,2.4743,1.79176,1.71235,3.70001,3.39999,3.32951,2.75593,2.10619,2.04077,8.21428,2.98972,2.90319,3.52337,2.87476,2.78536
267.8,2.94372,1.83322,1.75246,2.9237,1.76354,1.64163,4.16987,3.27966,2.95809,3.4876,2.47828,2.28037,4.2133,3.95213,4.01906,2.81177,2.06655,1.9942,2.42307,1.82471,1.84107,1.62013,1.26036,1.21752,3.59006,2.70267,2.58189,3.39009,2.55516,2.43421,4.81849,3.67311,3.54595,4.55527,3.43921,3.33304,2.62537,2.01818,1.93283,2.65584,2.03072,1.94467,3.57673,3.26253,3.19512,2.72714,2.0578,2.00376,7.71804,2.97621,2.89561,3.49807,2.85321,2.76765
268.8,2.9803,1.88984,1.81921,2.95991,1.81834,1.70912,4.2452,3.37032,3.06974,3.45625,2.47835,2.27862,4.20709,3.99393,4.05692,2.84228,2.12973,2.04905,2.30865,1.66013,1.68607,1.30879,0.92915,0.90228,3.62898,2.8215,2.71819,3.43376,2.66298,2.56448,4.74735,3.57489,3.4454,4.4923,3.35145,3.24514,2.92451,2.22944,2.10477,2.94973,2.22972,2.10536,3.78104,3.48465,3.41071,2.79559,2.13709,2.07614,8.05475,2.93927,2.84756,3.46449,2.81994,2.72408
269.8,2.95556,1.84648,1.75744,2.94348,1.7891,1.66678,4.28187,3.30769,2.9748,3.53926,2.41221,2.20662,4.2809,4.06122,4.13084,2.87073,2.11695,2.04832,2.64398,2.06592,2.08547,1.74738,1.38917,1.34939,3.77617,2.94658,2.84265,3.61612,2.78951,2.6834,4.73812,3.59126,3.47016,4.49589,3.3882,3.29241,2.70093,2.06647,1.97606,2.6956,2.05053,1.96142,3.78585,3.52717,3.45988,2.73114,2.09214,2.03601,8.39615,2.99262,2.90678,3.50567,2.86737,2.77609
270.8,2.86241,1.68753,1.59918,2.85149,1.62664,1.50707,4.17876,3.28279,2.97753,3.37817,2.32791,2.16053,4.2524,4.03408,4.09744,2.82381,2.10252,2.02639,2.22142,1.59258,1.60419,1.44094,1.0518,1.00642,3.62359,2.79679,2.67727,3.46403,2.61692,2.51911,4.81437,3.6721,3.54233,4.56557,3.45111,3.34553,2.59724,2.04071,1.96104,2.60703,2.05045,1.96759,3.79947,3.44232,3.37061,2.83007,2.13032,2.07298,8.6128,2.97293,2.88729,3.48968,2.84987,2.76152
271.8,2.92408,1.87042,1.77943,2.90307,1.80123,1.677,4.25468,3.33103,3.01274,3.49429,2.40095,2.21482,4.27199,4.05063,4.12491,2.84863,2.09804,2.02422,2.51727,1.93767,1.96157,1.53259,1.23039,1.20993,3.72613,2.87541,2.772,3.51329,2.70495,2.61159,4.7596,3.59801,3.47127,4.50114,3.37693,3.26857,2.78949,2.09195,2.00111,2.76605,2.05354,1.96231,3.9118,3.56404,3.49946,2.85246,2.14525,2.0921,8.48458,2.96939,2.88543,3.503,2.85729,2.76918
272.8,3.00133,1.94695,1.84953,2.97571,1.87031,1.74203,4.26181,3.29132,2.96618,3.52029,2.38929,2.19609,4.26756,4.07841,4.14737,2.82587,2.14443,2.06874,2.1798,1.55096,1.56852,1.25515,0.89048,0.86191,3.71093,2.87998,2.78323,3.45793,2.65004,2.55969,4.7166,3.53285,3.40078,4.46783,3.32229,3.21208,2.59602,1.8949,1.79948,2.60341,1.89384,1.79588,3.70802,3.36628,3.29271,2.79971,2.13926,2.08394,8.50006,2.91938,2.83109,3.44096,2.79815,2.70608
273.8,2.97041,1.88277,1.80422,2.94655,1.80159,1.6874,4.27193,3.25969,2.9273,3.59008,2.39265,2.19729,4.32902,4.12365,4.19943,2.84527,2.0929,2.02002,2.3757,1.70777,1.73188,1.28408,0.85843,0.83143,3.81998,2.93632,2.81497,3.62955,2.7513,2.64468,4.68034,3.53233,3.40252,4.42515,3.30995,3.204,2.70424,2.05803,1.97264,2.68877,2.02923,1.94501,3.71907,3.37603,3.30723,2.7747,2.08103,2.02577,8.98607,2.98898,2.90271,3.4781,2.85743,2.76848
274.8,2.89174,1.85692,1.77372,2.87351,1.78612,1.6768,4.2027,3.23063,2.92081,3.52322,2.35338,2.16811,4.32351,4.14114,4.20707,2.87141,2.14957,2.07155,2.20118,1.55354,1.57041,1.32037,0.89799,0.86876,3.83855,2.94602,2.85206,3.50998,2.69616,2.59974,4.7422,3.5688,3.44351,4.4683,3.33095,3.22861,2.68225,2.0196,1.91853,2.68135,2.00961,1.90613,3.69182,3.36698,3.29316,2.76149,2.09294,2.02734,9.41291,2.98296,2.89859,3.47728,2.86389,2.77559
275.8,3.01161,1.93206,1.82663,2.99602,1.8744,1.73612,4.27117,3.37877,3.0685,3.49318,2.46251,2.25374,4.27823,4.08171,4.14552,2.85095,2.1283,2.05229,2.44321,1.8443,1.86382,1.38742,1.01996,0.98709,3.69693,2.89252,2.78514,3.51859,2.73241,2.63264,4.75184,3.5954,3.46977,4.49227,3.38654,3.28251,2.60301,1.9762,1.89663,2.63001,1.99194,1.9123,3.68533,3.33984,3.27498,2.84253,2.13457,2.07418,8.20265,3.00935,2.923,3.52753,2.88805,2.79723
276.8,2.9847,1.9158,1.82272,2.94863,1.81013,1.68447,4.18856,3.27475,2.95083,3.45094,2.40147,2.18912,4.25822,3.98738,4.05264,2.911,2.15261,2.07324,2.56017,1.90504,1.93109,1.46853,0.99303,0.96523,3.75531,2.9078,2.79007,3.60092,2.75079,2.65107,4.77043,3.62313,3.49692,4.511,3.39879,3.29805,3.29079,2.64252,2.53976,3.28729,2.62598,2.52855,3.66452,3.31019,3.2388,2.79791,2.12208,2.06112,8.439,2.96676,2.88324,3.5002,2.84754,2.75758
277.8,3.00054,1.96952,1.86685,2.98625,1.91419,1.78642,4.18511,3.28569,2.98032,3.44378,2.42062,2.21932,4.25577,4.0458,4.11253,2.8062,2.08328,2.00608,2.36287,1.75274,1.78673,1.50854,1.10377,1.07014,3.71971,2.88627,2.77163,3.56921,2.77313,2.66408,4.70043,3.53083,3.39593,4.447,3.3103,3.19961,2.71121,2.18377,2.11061,2.68915,2.152,2.08602,3.55408,3.16897,3.10026,2.75083,2.04969,1.98618,8.29488,2.90157,2.81385,3.45536,2.78737,2.69394
278.8,3.01323,1.92721,1.83832,2.97698,1.82642,1.70246,4.12279,3.23261,2.9239,3.38765,2.37475,2.18134,4.20751,3.9879,4.05618,2.8065,2.09587,2.02079,2.34564,1.66716,1.70492,1.38559,0.91387,0.89267,3.76498,2.91582,2.79355,3.55942,2.77885,2.66356,4.78515,3.65059,3.5182,4.52997,3.4252,3.31942,2.59649,1.88771,1.80704,2.59777,1.88862,1.80627,3.69123,3.31081,3.24389,2.84225,2.11601,2.05037,8.56163,2.96968,2.88359,3.48478,2.83637,2.74662
279.8,3.06722,2.00468,1.91787,3.0452,1.92687,1.81163,4.28613,3.32509,3.02573,3.56197,2.42318,2.23762,4.21258,3.98072,4.05097,2.83042,2.12406,2.05093,2.33169,1.74384,1.76523,1.57248,1.26988,1.24181,3.77228,2.88631,2.78419,3.43514,2.64422,2.54024,4.76029,3.59852,3.45843,4.51058,3.3778,3.2618,2.55849,1.91585,1.84807,2.53823,1.90878,1.83976,3.62306,3.21393,3.14838,2.82871,2.08679,2.02506,8.152,2.95633,2.87785,3.47237,2.83308,2.75014
280.8,3.00904,1.95121,1.84836,2.98296,1.86859,1.73717,4.33776,3.32832,3.00958,3.61563,2.42654,2.24555,4.20799,3.96396,4.03993,2.82833,2.084,2.01675,2.4243,1.85514,1.8751,1.58163,1.23206,1.19075,3.59053,2.82624,2.72226,3.40932,2.66154,2.55277,4.77506,3.6441,3.51142,4.50995,3.40896,3.30321,2.81625,2.1261,2.03315,2.7782,2.10609,2.01727,3.60039,3.22456,3.15535,2.79215,2.08862,2.0324,8.25257,2.98938,2.90317,3.50809,2.87215,2.78283
281.8,2.94707,1.80701,1.72094,2.92297,1.72129,1.6057,4.29087,3.28528,2.9765,3.5426,2.38012,2.19696,4.38766,4.19316,4.26373,2.87275,2.14329,2.06549,2.23939,1.61627,1.64124,1.46454,1.07714,1.05861,3.75064,2.93769,2.83038,3.46733,2.71586,2.60229,4.73381,3.58086,3.44205,4.50062,3.38234,3.27116,2.52715,1.89536,1.81868,2.48412,1.87054,1.79744,3.53422,3.14753,3.07864,2.77138,2.07691,2.02123,8.75556,2.98409,2.90098,3.50595,2.86229,2.77437
282.8,3.03948,1.98595,1.88594,3.02361,1.92843,1.80092,4.25245,3.26358,2.95515,3.54804,2.40246,2.21956,4.14688,3.89881,3.96178,2.78358,2.03228,1.95082,2.14839,1.49034,1.50807,1.43731,0.98786,0.95969,3.51655,2.7789,2.67996,3.33742,2.57619,2.48226,4.758,3.60973,3.48093,4.49345,3.38056,3.2666,2.70326,2.04636,1.9447,2.68009,2.02962,1.93011,3.59103,3.20521,3.1352,2.78349,2.07037,2.01569,8.51803,2.91569,2.82778,3.44793,2.79972,2.70808
283.8,3.01807,1.87869,1.79024,2.99811,1.80004,1.67882,4.24539,3.315,2.98535,3.5527,2.4699,2.24217,4.17728,3.93192,3.99683,2.80815,2.07101,1.99196,2.2542,1.58689,1.61053,1.41707,1.00275,0.97749,3.56416,2.79457,2.6928,3.37446,2.64519,2.54521,4.74581,3.60113,3.47998,4.5021,3.3933,3.29459,2.44364,1.82065,1.74668,2.442,1.83336,1.75566,3.70754,3.32334,3.24929,2.83753,2.13463,2.07466,8.25345,3.02965,2.93936,3.50217,2.89139,2.79623
284.8,3.02017,1.93325,1.83449,3.00358,1.86403,1.74048,4.19603,3.29561,2.98867,3.43649,2.3795,2.20655,4.21399,3.99077,4.06021,2.85702,2.12063,2.04294,2.19013,1.53517,1.55065,1.34709,0.93657,0.91194,3.64509,2.79917,2.68713,3.48916,2.65274,2.55095,4.77586,3.62187,3.49157,4.51358,3.3898,3.28338,2.7613,2.03624,1.93647,2.73455,2.02288,1.92067,3.73245,3.38682,3.31284,2.82042,2.13149,2.06672,8.26216,2.95083,2.86174,3.48131,2.8294,2.73543
285.8,2.9828,1.87349,1.77083,2.97209,1.81916,1.69464,4.24973,3.15716,2.86584,3.64588,2.41077,2.24014,4.20029,3.94188,4.01889,2.82051,2.0733,2.00609,2.01801,1.38601,1.39751,1.38435,1.02208,0.99552,3.86982,3.09126,2.98643,3.61273,2.83619,2.73761,4.75441,3.60095,3.473,4.49427,3.37722,3.27464,2.77218,2.12272,2.02429,2.69379,2.0737,1.98141,3.69759,3.33683,3.26947,2.83729,2.14422,2.08936,7.79717,2.94503,2.85665,3.47633,2.81897,2.72585
286.8,2.97319,1.88112,1.78457,2.95467,1.80197,1.68126,4.19422,3.23131,2.91644,3.44284,2.29392,2.11794,4.25719,4.03139,4.10064,2.83059,2.09302,2.0222,1.90311,1.27277,1.2891,1.27714,0.94059,0.91487,3.58398,2.80372,2.70355,3.3583,2.64128,2.54107,4.78674,3.66055,3.52887,4.53173,3.43593,3.32934,2.69522,2.03256,1.94787,2.66558,2.02066,1.93799,3.66325,3.27436,3.19493,2.86282,2.15337,2.08997,8.03535,2.97619,2.89401,3.47588,2.8304,2.74352
287.8,2.99093,1.91611,1.84276,2.96998,1.84522,1.7333,4.2313,3.26668,2.94872,3.50449,2.38614,2.19793,4.38062,4.22926,4.30809,2.85829,2.16148,2.09386,2.41581,1.75655,1.76607,1.32742,0.95349,0.92689,3.70819,2.87425,2.77996,3.48293,2.70133,2.5962,4.76555,3.6539,3.52464,4.51656,3.43592,3.32701,2.63881,1.92609,1.8435,2.56951,1.87901,1.8006,3.62948,3.18309,3.10834,2.84033,2.09101,2.03908,8.31647,2.97313,2.88379,3.50206,2.85025,2.7574
288.8,2.89645,1.78429,1.68955,2.87047,1.68842,1.56802,4.33081,3.34301,3.00556,3.65988,2.51261,2.29096,4.26485,4.07648,4.15148,2.83314,2.13264,2.06517,2.41537,1.77364,1.80813,1.28801,0.89481,0.87318,3.58765,2.77685,2.65065,3.36228,2.5767,2.45489,4.76434,3.61362,3.48865,4.49105,3.37283,3.2681,2.60381,1.92006,1.83406,2.58412,1.90529,1.82214,3.66079,3.28422,3.21698,2.83582,2.13727,2.08308,9.00553,2.96077,2.87166,3.47045,2.85336,2.76054
289.8,2.9198,1.74364,1.66422,2.90468,1.67654,1.56468,4.21617,3.26348,2.95879,3.47367,2.34682,2.17864,4.27353,4.07927,4.15342,2.81837,2.09567,2.02434,2.3749,1.76906,1.79105,1.51333,1.14695,1.12365,3.69263,2.86251,2.75614,3.4476,2.65181,2.54595,4.66806,3.52683,3.39948,4.42639,3.32307,3.22369,2.54331,1.78236,1.67421,2.53116,1.77112,1.66151,3.60584,3.21746,3.14227,2.83672,2.13084,2.0655,9.56256,2.9781,2.89538,3.48473,2.8668,2.77956
290.8,2.879,1.73886,1.67578,2.85055,1.64517,1.54274,4.19822,3.27468,2.97088,3.42401,2.32224,2.15554,4.23155,4.04373,4.10975,2.79835,2.08863,2.01861,2.24954,1.61942,1.61761,1.36464,0.96493,0.91593,3.58328,2.80653,2.70308,3.34207,2.61305,2.51232,4.81215,3.66558,3.54737,4.54508,3.43947,3.34035,2.7515,2.00125,1.87906,2.73317,1.98606,1.86814,3.63417,3.24621,3.17099,2.83681,2.12876,2.06966,9.97249,2.95066,2.8663,3.47064,2.82947,2.73829
291.8,3.01045,1.92636,1.83299,2.9998,1.86863,1.75761,4.2835,3.34303,3.04186,3.50702,2.39572,2.21588,4.25153,4.02745,4.0944,2.87536,2.16741,2.08903,2.57614,1.93494,1.95831,1.39631,1.05057,1.0125,3.57973,2.77555,2.6675,3.37937,2.57683,2.47698,4.76639,3.58783,3.4543,4.51038,3.37722,3.26322,2.78158,2.10119,1.99972,2.74287,2.06857,1.97036,3.71137,3.36253,3.29159,2.82848,2.12472,2.06662,9.61846,2.96668,2.87736,3.47509,2.83592,2.7427
292.8,2.86652,1.74065,1.6625,2.84732,1.6746,1.5554,4.28368,3.36666,3.07436,3.52286,2.45219,2.24578,4.24395,4.04134,4.10991,2.79537,2.07806,2.00568,2.41849,1.79741,1.8137,1.45965,1.0946,1.058,3.62578,2.83265,2.73204,3.36735,2.60138,2.50416,4.74961,3.59066,3.47639,4.48522,3.36506,3.26751,2.76832,2.07468,1.99133,2.73021,2.0556,1.97747,3.6037,3.23367,3.15922,2.77642,2.04571,1.98261,9.24367,2.9814,2.89658,3.51063,2.86874,2.77933
293.8,2.91278,1.77563,1.70323,2.88728,1.69385,1.58344,4.2755,3.3041,2.97324,3.55539,2.42449,2.23914,4.2718,4.08895,4.16559,2.79401,2.07197,1.99866,2.46136,1.87568,1.90001,1.3595,1.07102,1.0553,3.49003,2.68371,2.58025,3.30279,2.54634,2.4263,4.74644,3.61665,3.4829,4.52118,3.40969,3.30202,2.71786,1.96719,1.86272,2.68215,1.932,1.83201,3.67912,3.29001,3.21112,2.837,2.11374,2.04694,9.45717,2.98994,2.89809,3.47906,2.85465,2.75766
294.8,2.98685,1.83808,1.75524,2.97476,1.78164,1.66493,4.23999,3.26579,2.95661,3.49699,2.34134,2.15779,4.1993,3.9675,4.02859,2.82514,2.08685,2.009,2.78539,2.14446,2.15725,1.54958,1.24669,1.21764,3.73711,2.86354,2.76182,3.42221,2.59146,2.49047,4.79941,3.6496,3.51743,4.54697,3.42677,3.32142,2.82423,2.08059,1.98279,2.8085,2.08054,1.98228,3.67616,3.29944,3.23215,2.83748,2.11544,2.06021,9.51681,3.01821,2.92174,3.52824,2.88941,2.78972
295.8,2.97851,1.89505,1.8205,2.96215,1.83925,1.72801,4.25938,3.2678,2.9596,3.54449,2.37624,2.19075,4.21221,4.0086,4.08144,2.79381,2.08204,2.0067,2.38083,1.69356,1.71849,1.27765,0.92151,0.89008,3.66313,2.81631,2.71086,3.49822,2.69514,2.58808,4.79961,3.63754,3.50443,4.54024,3.4231,3.31044,2.72841,1.93228,1.83462,2.70378,1.90661,1.81096,3.65901,3.25855,3.18668,2.81434,2.10509,2.04443,9.78375,2.98768,2.90108,3.49958,2.86854,2.77636
296.8,2.85277,1.72074,1.64953,2.82551,1.63167,1.51618,4.15104,3.13565,2.83839,3.47666,2.29168,2.13774,4.23363,3.95301,4.01332,2.92861,2.1908,2.11308,2.21701,1.54549,1.58074,1.16886,0.72802,0.70464,3.74815,2.8821,2.76045,3.56326,2.72501,2.62084,4.7356,3.56078,3.42965,4.48806,3.35385,3.24488,2.93614,2.20715,2.10652,2.92768,2.19591,2.09609,3.55901,3.16345,3.0911,2.75367,2.05225,1.9954,9.39272,2.96994,2.88167,3.4945,2.85125,2.76006
297.8,2.87427,1.7593,1.68694,2.84046,1.66244,1.5484,4.34681,3.37515,3.05047,3.61799,2.44149,2.24574,4.25562,4.01323,4.09204,2.84583,2.10749,2.0225,2.23089,1.59993,1.62472,1.20782,0.84953,0.83058,3.60275,2.78901,2.69479,3.39749,2.61418,2.5244,4.76281,3.62773,3.50099,4.49953,3.3972,3.29468,3.15774,2.33064,2.21462,3.15485,2.32517,2.20908,3.6223,3.25275,3.17972,2.79832,2.12237,2.0641,9.19629,2.94524,2.86344,3.48138,2.82066,2.73325
298.8,2.94185,1.79956,1.72234,2.92214,1.72851,1.61277,4.29015,3.3108,2.99526,3.58063,2.39543,2.20969,4.26937,4.04139,4.11172,2.83235,2.09572,2.01725,2.42463,1.77069,1.7901,1.46138,1.11819,1.0948,3.69891,2.84244,2.72939,3.38586,2.63113,2.51842,4.73724,3.57477,3.44949,4.47015,3.34792,3.2486,2.75504,2.07984,1.98835,2.69459,2.04812,1.96024,3.61417,3.26465,3.18632,2.78508,2.09865,2.03655,8.2606,2.97861,2.88832,3.50407,2.86472,2.77166
299.8,2.91077,1.80787,1.73565,2.89092,1.74397,1.63093,4.27446,3.40828,3.06118,3.51648,2.5264,2.29571,4.32075,4.12265,4.19636,2.83525,2.09795,2.02847,2.10822,1.45881,1.48151,1.24899,0.86827,0.84746,3.69589,2.86324,2.74998,3.4158,2.67264,2.55862,4.74285,3.61244,3.47715,4.48823,3.39497,3.28351,2.88803,2.04454,1.9348,2.84715,2.02066,1.9118,3.66293,3.27591,3.20021,2.81735,2.10339,2.04379,8.0226,3.02918,2.94125,3.52586,2.90801,2.81613
300.8,2.96932,1.9075,1.84588,2.94479,1.83189,1.73004,4.19138,3.28418,2.96257,3.4409,2.39521,2.19436,4.29737,4.08088,4.14329,2.8996,2.15724,2.07903,2.35441,1.72308,1.73937,1.29275,0.93985,0.90695,3.81404,2.99929,2.89491,3.48986,2.70313,2.59329,4.76121,3.60431,3.47107,4.51434,3.3896,3.28131,3.26055,2.46684,2.34071,3.1806,2.45262,2.33885,3.6199,3.21267,3.14129,2.80378,2.07344,2.01377,8.67131,2.96612,2.88439,3.49416,2.85469,2.7688
301.8,2.85246,1.69945,1.62607,2.83656,1.63134,1.52415,4.1741,3.24914,2.94331,3.44439,2.33351,2.14918,4.32035,4.15256,4.2162,2.90472,2.22284,2.14385,2.38433,1.76092,1.77215,1.36305,1.03186,1.00562,3.71256,2.85664,2.77177,3.36937,2.59592,2.494,4.7506,3.58882,3.46173,4.49935,3.37851,3.27471,2.55823,1.89269,1.80966,2.56412,1.87482,1.796,3.58243,3.20452,3.13651,2.77624,2.06702,2.01435,8.86945,2.98951,2.90512,3.48286,2.85761,2.76896
302.8,2.88386,1.77583,1.70976,2.851,1.68311,1.57522,4.3196,3.42861,3.10663,3.53436,2.50739,2.30874,4.30818,4.14091,4.20009,2.82395,2.11199,2.03226,2.15233,1.48396,1.52117,1.16509,0.73837,0.72771,3.56691,2.75113,2.64237,3.40432,2.64757,2.5386,4.7809,3.6424,3.51117,4.50546,3.41202,3.29971,2.83371,2.10026,2.01066,2.77462,2.06351,1.97529,3.67879,3.29223,3.22534,2.84953,2.12042,2.05985,8.75736,2.96148,2.87803,3.47971,2.84266,2.75425
303.8,2.94567,1.79619,1.72548,2.92245,1.71809,1.60625,4.14612,3.30584,2.98514,3.41754,2.43138,2.22348,4.28091,4.09185,4.16147,2.82552,2.08722,2.01571,2.30935,1.62583,1.65133,1.23587,0.75518,0.74052,3.49069,2.7226,2.61677,3.24409,2.52505,2.42379,4.80973,3.65048,3.51489,4.55398,3.42777,3.31455,2.94579,2.28369,2.19357,2.95115,2.27624,2.18834,3.63037,3.23405,3.16191,2.81926,2.10125,2.04837,8.8301,2.96985,2.88056,3.47527,2.82863,2.73346
304.8,2.87637,1.78303,1.709,2.86946,1.7426,1.63621,4.22717,3.33777,3.03282,3.44024,2.41507,2.23308,4.28217,4.06414,4.13784,2.87714,2.12936,2.05241,2.47317,1.84141,1.87937,1.36772,0.91934,0.89577,3.55009,2.76944,2.66307,3.35655,2.59909,2.50543,4.77952,3.61951,3.49004,4.53194,3.40797,3.30271,2.53844,1.84528,1.77282,2.50359,1.82182,1.75273,3.59317,3.1734,3.09815,2.80052,2.05116,1.99291,8.36795,2.97838,2.88748,3.48639,2.85491,2.76089
305.8,2.89343,1.80823,1.72916,2.87401,1.73228,1.62538,4.13662,3.29638,2.96979,3.41693,2.45037,2.24225,4.24512,4.00811,4.07642,2.842,2.13415,2.06682,2.29191,1.67294,1.7017,1.18448,0.77058,0.74553,3.63364,2.83173,2.72456,3.45581,2.70216,2.59352,4.77844,3.58353,3.44072,4.54907,3.36883,3.25501,2.46667,1.73825,1.65026,2.47149,1.74375,1.65597,3.6659,3.2658,3.18874,2.80157,2.06868,2.00925,8.72998,2.9687,2.88757,3.48279,2.84346,2.75984
306.8,2.95114,1.84174,1.77197,2.92986,1.77577,1.66744,4.18354,3.3697,3.04345,3.47361,2.56847,2.36078,4.22596,3.99637,4.06652,2.8782,2.16156,2.08852,2.27293,1.6624,1.69007,1.18719,0.78106,0.73771,3.67865,2.88347,2.78116,3.46986,2.70355,2.60029,4.81138,3.6329,3.49448,4.57125,3.41434,3.30279,2.82461,2.07616,1.95992,2.82513,2.06961,1.95549,3.83628,3.47028,3.39491,2.90102,2.18396,2.12359,8.23052,2.95302,2.86257,3.51017,2.84323,2.74752
